traccia_val,y_Mano_pol,y_pol_predict,delta_val
2012-08-19T19:25:41.000000Z.CEL.HHZ,0,0.009480925,0.009480925276875496
2012-08-19T19:25:41.000000Z.MMN.HHZ,0,0.01333921,0.01333921030163765
2012-08-19T19:25:41.000000Z.MTSN.HHZ,1,0.9991843,0.0008156895637512207
2012-08-19T19:25:41.000000Z.SALB.HHZ,1,0.99540764,0.0045923590660095215
2012-08-19T23:51:03.000000Z.BULG.HHZ,1,0.997421,0.0025789737701416016
2012-08-19T23:51:03.000000Z.CET2.HHZ,1,0.99729365,0.0027063488960266113
2012-08-19T23:51:03.000000Z.CUC.HHZ,1,0.99694544,0.0030545592308044434
2012-08-19T23:51:03.000000Z.MCEL.HHZ,1,0.968567,0.03143298625946045
2012-08-19T23:51:03.000000Z.MMN.HHZ,0,0.0056331623,0.005633162334561348
2012-08-19T23:51:03.000000Z.MTSN.HHZ,1,0.99353987,0.006460130214691162
2012-08-19T23:51:03.000000Z.SALB.HHZ,1,0.9949057,0.005094289779663086
2012-08-20T23:57:48.000000Z.CRAC.EHZ,1,0.97407985,0.02592015266418457
2012-08-20T23:57:48.000000Z.CEL.HHZ,0,0.04007181,0.04007181152701378
2012-08-20T23:57:48.000000Z.SALB.HHZ,1,0.9958801,0.004119873046875
2012-08-21T01:31:22.000000Z.BULG.HHZ,1,0.99599636,0.004003643989562988
2012-08-21T01:31:22.000000Z.CET2.HHZ,1,0.99645585,0.003544151782989502
2012-08-21T01:31:22.000000Z.CUC.HHZ,1,0.99922085,0.0007791519165039062
2012-08-21T01:31:22.000000Z.MMN.HHZ,0,0.011673546,0.011673546396195889
2012-08-21T01:31:22.000000Z.MTSN.HHZ,0,0.040998045,0.04099804535508156
2012-08-21T01:31:22.000000Z.ORI.HHZ,1,0.9912615,0.008738517761230469
2012-08-21T01:31:22.000000Z.SALB.HHZ,1,0.99641055,0.003589451313018799
2012-08-21T01:31:22.000000Z.SLCN.HHZ,0,0.002417388,0.002417387906461954
2012-08-21T11:03:36.000000Z.CET2.HHZ,1,0.9972582,0.0027418136596679688
2012-08-21T11:03:36.000000Z.CUC.HHZ,1,0.99537116,0.0046288371086120605
2012-08-21T11:03:36.000000Z.MCEL.HHZ,1,0.24074425,0.7592557519674301
2012-08-21T11:03:36.000000Z.MMN.HHZ,0,0.006243333,0.0062433332204818726
2012-08-21T11:03:36.000000Z.MTSN.HHZ,1,0.9805853,0.01941472291946411
2012-08-21T11:03:36.000000Z.SALB.HHZ,1,0.99462223,0.005377769470214844
2012-08-21T11:03:36.000000Z.SCHR.EHZ,1,0.99623823,0.003761768341064453
2012-08-21T11:03:36.000000Z.SIRI.HHZ,0,0.013975395,0.013975394889712334
2012-08-22T04:58:42.000000Z.BULG.HHZ,1,0.97835165,0.0216483473777771
2012-08-22T04:58:42.000000Z.CET2.HHZ,1,0.997488,0.0025119781494140625
2012-08-22T04:58:42.000000Z.CUC.HHZ,1,0.9973266,0.0026733875274658203
2012-08-22T04:58:42.000000Z.MCEL.HHZ,0,0.0045622964,0.004562296438962221
2012-08-22T04:58:42.000000Z.MMN.HHZ,0,0.0021638812,0.00216388120315969
2012-08-22T04:58:42.000000Z.MTSN.HHZ,0,0.92915434,0.9291543364524841
2012-08-22T04:58:42.000000Z.SALB.HHZ,1,0.9978331,0.002166926860809326
2012-08-22T10:35:31.000000Z.CUC.HHZ,1,0.9939552,0.00604480504989624
2012-08-22T10:35:31.000000Z.CEL.HHZ,1,0.15818878,0.8418112248182297
2012-08-22T10:35:31.000000Z.MMN.HHZ,0,0.0035896364,0.0035896364133805037
2012-08-22T10:35:31.000000Z.SALB.HHZ,1,0.99657756,0.0034224390983581543
2012-08-22T16:04:47.000000Z.CET2.HHZ,1,0.99725693,0.002743065357208252
2012-08-22T16:04:47.000000Z.CUC.HHZ,1,0.99710566,0.0028943419456481934
2012-08-22T16:04:47.000000Z.MMN.HHZ,0,0.0048674727,0.0048674726858735085
2012-08-22T16:04:47.000000Z.MTSN.HHZ,0,0.0014173775,0.0014173774980008602
2012-08-22T16:04:47.000000Z.SALB.HHZ,1,0.99224925,0.007750749588012695
2012-08-22T16:04:47.000000Z.SCHR.EHZ,1,0.92144835,0.07855165004730225
2012-08-22T19:31:18.000000Z.CET2.HHZ,1,0.9971391,0.0028609037399291992
2012-08-22T19:31:18.000000Z.CUC.HHZ,1,0.99701,0.0029900074005126953
2012-08-22T19:31:18.000000Z.MMN.HHZ,0,0.00602081,0.00602080998942256
2012-08-22T19:31:18.000000Z.ORI.HHZ,1,0.99542373,0.004576265811920166
2012-08-22T19:31:18.000000Z.SALB.HHZ,1,0.9899003,0.010099709033966064
2012-08-22T19:31:18.000000Z.SCHR.EHZ,1,0.99428236,0.005717635154724121
2012-08-23T04:05:15.000000Z.CET2.HHZ,1,0.9962251,0.003774881362915039
2012-08-23T04:05:15.000000Z.CUC.HHZ,1,0.99645764,0.0035423636436462402
2012-08-23T04:05:15.000000Z.MMN.HHZ,0,0.00529296,0.005292959976941347
2012-08-23T04:05:15.000000Z.SALB.HHZ,1,0.9891978,0.010802209377288818
2012-08-23T04:05:15.000000Z.SCHR.EHZ,1,0.989954,0.010046005249023438
2012-08-24T11:33:53.000000Z.CET2.HHZ,1,0.99568033,0.004319667816162109
2012-08-24T11:33:53.000000Z.CUC.HHZ,1,0.99715424,0.00284576416015625
2012-08-24T11:33:53.000000Z.MMN.HHZ,1,0.9922975,0.007702529430389404
2012-08-24T11:33:53.000000Z.ORI.HHZ,1,0.9969909,0.0030090808868408203
2012-08-24T11:33:53.000000Z.SALB.HHZ,1,0.9919408,0.008059203624725342
2012-08-24T18:19:17.000001Z.BULG.HHZ,1,0.99727064,0.002729356288909912
2012-08-24T18:19:17.000001Z.CET2.HHZ,1,0.9966439,0.0033560991287231445
2012-08-24T18:19:17.000001Z.CUC.HHZ,1,0.99301696,0.006983041763305664
2012-08-24T18:19:17.000001Z.MMN.HHZ,0,0.019943839,0.0199438389390707
2012-08-24T18:19:17.000001Z.SALB.HHZ,1,0.99656975,0.0034302473068237305
2012-08-24T18:19:17.000001Z.SIRI.HHZ,0,0.6974128,0.6974127888679504
2012-08-24T18:19:17.000001Z.SLCN.HHZ,1,0.98957294,0.01042705774307251
2012-08-24T19:57:43.000000Z.CET2.HHZ,1,0.99215794,0.007842063903808594
2012-08-24T19:57:43.000000Z.CUC.HHZ,1,0.99353254,0.006467461585998535
2012-08-24T19:57:43.000000Z.CEL.HHZ,0,0.02159932,0.02159932069480419
2012-08-24T19:57:43.000000Z.MMN.HHZ,0,0.0040915986,0.004091598559170961
2012-08-24T19:57:43.000000Z.SALB.HHZ,1,0.99572104,0.004278957843780518
2012-08-25T07:44:17.000000Z.CUC.HHZ,1,0.99557304,0.0044269561767578125
2012-08-25T07:44:17.000000Z.MMN.HHZ,1,0.9808508,0.019149184226989746
2012-08-25T07:44:17.000000Z.SALB.HHZ,1,0.99298483,0.0070151686668396
2012-08-25T07:44:17.000000Z.SIRI.HHZ,1,0.8338948,0.1661052107810974
2012-08-25T08:30:44.000000Z.CET2.HHZ,1,0.9972941,0.002705872058868408
2012-08-25T08:30:44.000000Z.CUC.HHZ,0,0.0041931868,0.0041931867599487305
2012-08-25T08:30:44.000000Z.MCEL.HHZ,1,0.980028,0.019972026348114014
2012-08-25T08:30:44.000000Z.MMN.HHZ,0,0.005820489,0.005820489022880793
2012-08-25T08:30:44.000000Z.MTSN.HHZ,1,0.99896395,0.0010360479354858398
2012-08-25T08:30:44.000000Z.ORI.HHZ,1,0.9926938,0.007306218147277832
2012-08-25T08:30:44.000000Z.SALB.HHZ,1,0.99402,0.005980014801025391
2012-08-25T08:35:48.000000Z.BULG.HHZ,1,0.9961624,0.00383758544921875
2012-08-25T08:35:48.000000Z.CET2.HHZ,1,0.9948802,0.005119800567626953
2012-08-25T08:35:48.000000Z.CUC.HHZ,1,0.99689305,0.0031069517135620117
2012-08-25T08:35:48.000000Z.MCEL.HHZ,1,0.9699523,0.030047714710235596
2012-08-25T08:35:48.000000Z.MMN.HHZ,0,0.0017972233,0.0017972233472391963
2012-08-25T08:35:48.000000Z.SALB.HHZ,1,0.9940832,0.005916774272918701
2012-08-25T08:35:48.000000Z.SCHR.EHZ,1,0.99725986,0.002740144729614258
2012-08-25T08:35:48.000000Z.SLCN.HHZ,0,0.01161277,0.011612770147621632
2012-08-26T12:43:00.000000Z.CET2.HHZ,1,0.99641246,0.0035875439643859863
2012-08-26T12:43:00.000000Z.CUC.HHZ,1,0.99754363,0.002456367015838623
2012-08-26T12:43:00.000000Z.ORI.HHZ,1,0.99521744,0.004782557487487793
2012-08-26T12:43:00.000000Z.SALB.HHZ,1,0.9935736,0.006426393985748291
2012-08-27T03:27:35.000000Z.CET2.HHZ,1,0.9925258,0.007474184036254883
2012-08-27T03:27:35.000000Z.CUC.HHZ,1,0.9957064,0.004293620586395264
2012-08-27T03:27:35.000000Z.MCEL.HHZ,1,0.880099,0.11990100145339966
2012-08-27T03:27:35.000000Z.ORI.HHZ,1,0.99838126,0.0016187429428100586
2012-08-27T03:27:35.000000Z.SALB.HHZ,1,0.99651873,0.003481268882751465
2012-08-27T13:31:52.000000Z.CET2.HHZ,1,0.9946708,0.0053291916847229
2012-08-27T13:31:52.000000Z.CUC.HHZ,1,0.9871815,0.012818515300750732
2012-08-27T13:31:52.000000Z.MMN.HHZ,1,0.9932121,0.006787896156311035
2012-08-27T13:31:52.000000Z.ORI.HHZ,1,0.98348874,0.016511261463165283
2012-08-27T13:31:52.000000Z.SALB.HHZ,1,0.99602914,0.0039708614349365234
2012-08-27T15:06:05.000000Z.CUC.HHZ,1,0.99373615,0.006263852119445801
2012-08-27T15:06:05.000000Z.MMN.HHZ,0,0.004631879,0.004631878808140755
2012-08-27T15:06:05.000000Z.SALB.HHZ,1,0.96373093,0.03626906871795654
2012-08-27T15:06:05.000000Z.SIRI.HHZ,0,0.03868811,0.03868810832500458
2012-08-28T22:29:36.000000Z.CET2.HHZ,1,0.99512357,0.004876434803009033
2012-08-28T22:29:36.000000Z.CUC.HHZ,1,0.97687507,0.02312493324279785
2012-08-28T22:29:36.000000Z.MMN.HHZ,0,0.011151146,0.01115114614367485
2012-08-28T22:29:36.000000Z.MTSN.HHZ,1,0.9987061,0.0012938976287841797
2012-08-28T22:29:36.000000Z.SALB.HHZ,1,0.99509925,0.004900753498077393
2012-08-28T22:29:36.000000Z.SCHR.EHZ,0,0.0053342693,0.005334269255399704
2012-08-28T22:29:36.000000Z.SIRI.HHZ,0,0.4522632,0.452263206243515
2012-08-29T12:25:34.000000Z.CET2.HHZ,1,0.9920517,0.00794827938079834
2012-08-29T12:25:34.000000Z.CUC.HHZ,0,0.0066564907,0.006656490731984377
2012-08-29T12:25:34.000000Z.MCEL.HHZ,1,0.6627773,0.337222695350647
2012-08-29T12:25:34.000000Z.MMN.HHZ,0,0.0035803397,0.0035803397186100483
2012-08-29T12:25:34.000000Z.MTSN.HHZ,1,0.9826036,0.017396390438079834
2012-08-29T12:25:34.000000Z.ORI.HHZ,1,0.9900624,0.009937584400177002
2012-08-29T12:25:34.000000Z.SALB.HHZ,1,0.9948598,0.005140185356140137
2012-08-29T12:25:34.000000Z.SCHR.EHZ,1,0.9951816,0.004818379878997803
2012-08-29T13:40:24.000000Z.BULG.HHZ,1,0.99477345,0.005226552486419678
2012-08-29T13:40:24.000000Z.CET2.HHZ,1,0.995152,0.004848003387451172
2012-08-29T13:40:24.000000Z.CUC.HHZ,1,0.9948137,0.005186319351196289
2012-08-29T13:40:24.000000Z.MMN.HHZ,0,0.0041216896,0.0041216895915567875
2012-08-29T13:40:24.000000Z.MTSN.HHZ,0,0.13403106,0.13403105735778809
2012-08-29T13:40:24.000000Z.SALB.HHZ,1,0.99450207,0.005497932434082031
2012-08-29T13:40:24.000000Z.SCHR.EHZ,1,0.99310726,0.006892740726470947
2012-08-30T07:54:46.000000Z.CET2.HHZ,1,0.99505264,0.004947364330291748
2012-08-30T07:54:46.000000Z.MMN.HHZ,0,0.0048719556,0.00487195560708642
2012-08-30T07:54:46.000000Z.MTSN.HHZ,1,0.99391997,0.006080031394958496
2012-08-30T07:54:46.000000Z.ORI.HHZ,1,0.47603214,0.5239678621292114
2012-08-30T07:54:46.000000Z.SALB.HHZ,1,0.9978502,0.002149820327758789
2012-08-30T09:04:29.000000Z.CET2.HHZ,0,0.96628886,0.9662888646125793
2012-08-30T09:04:29.000000Z.MMN.HHZ,1,0.92728984,0.07271015644073486
2012-08-30T09:04:29.000000Z.SALB.HHZ,1,0.9896353,0.010364711284637451
2012-08-31T06:08:34.000000Z.BULG.HHZ,1,0.99518615,0.004813849925994873
2012-08-31T06:08:34.000000Z.CMPR.HHZ,1,0.81752145,0.18247854709625244
2012-08-31T06:08:34.000000Z.CUC.HHZ,1,0.99034554,0.009654462337493896
2012-08-31T06:08:34.000000Z.MCEL.HHZ,1,0.99536973,0.00463026762008667
2012-08-31T06:08:34.000000Z.MGR.HHZ,1,0.98714465,0.012855350971221924
2012-08-31T06:08:34.000000Z.MMN.HHZ,1,0.99339163,0.006608366966247559
2012-08-31T06:08:34.000000Z.MTSN.HHZ,1,0.9975731,0.00242692232131958
2012-08-31T06:08:34.000000Z.SIRI.HHZ,1,0.9944793,0.0055207014083862305
2012-08-31T06:08:34.000000Z.SLCN.HHZ,1,0.96822274,0.031777262687683105
2012-09-01T01:16:56.000000Z.CET2.HHZ,0,0.0055996054,0.00559960538521409
2012-09-01T01:16:56.000000Z.CUC.HHZ,1,0.99705976,0.002940237522125244
2012-09-01T01:16:56.000000Z.MMN.HHZ,1,0.9987795,0.0012205243110656738
2012-09-01T01:16:56.000000Z.SALB.HHZ,1,0.99858546,0.0014145374298095703
2012-09-01T01:16:56.000000Z.SCHR.EHZ,1,0.98329586,0.016704142093658447
2012-09-01T04:07:30.000000Z.CUC.HHZ,1,0.9924441,0.007555902004241943
2012-09-01T04:07:30.000000Z.CEL.HHZ,1,0.917682,0.0823180079460144
2012-09-01T04:07:30.000000Z.MMN.HHZ,0,0.0038695068,0.003869506763294339
2012-09-01T04:07:30.000000Z.SALB.HHZ,1,0.99277943,0.007220566272735596
2012-09-01T04:07:30.000000Z.SIRI.HHZ,0,0.027744036,0.02774403616786003
2012-09-01T06:36:45.000000Z.CET2.HHZ,1,0.9955729,0.004427075386047363
2012-09-01T06:36:45.000000Z.MMN.HHZ,0,0.008357486,0.008357485756278038
2012-09-01T06:36:45.000000Z.MTSN.HHZ,0,0.033737347,0.03373734652996063
2012-09-01T06:36:45.000000Z.ORI.HHZ,1,0.91922176,0.08077824115753174
2012-09-01T06:36:45.000000Z.SALB.HHZ,1,0.9920597,0.007940292358398438
2012-09-01T06:36:45.000000Z.SIRI.HHZ,1,0.7547903,0.2452096939086914
2012-09-01T09:36:44.000000Z.CET2.HHZ,1,0.9844699,0.015530109405517578
2012-09-01T09:36:44.000000Z.CUC.HHZ,1,0.9930346,0.0069653987884521484
2012-09-01T09:36:44.000000Z.MMN.HHZ,0,0.0053683883,0.005368388257920742
2012-09-01T09:36:44.000000Z.SALB.HHZ,1,0.9934815,0.0065184831619262695
2012-09-01T14:02:27.000000Z.CET2.HHZ,1,0.997414,0.0025860071182250977
2012-09-01T14:02:27.000000Z.CUC.HHZ,1,0.99822646,0.001773536205291748
2012-09-01T14:02:27.000000Z.MMN.HHZ01,1,0.0017495754,0.9982504246290773
2012-09-01T14:02:27.000000Z.MTSN.HHZ,1,0.9995284,0.0004715919494628906
2012-09-01T14:02:27.000000Z.ORI.HHZ,1,0.5901961,0.40980392694473267
2012-09-01T14:02:27.000000Z.SALB.HHZ,1,0.9988186,0.0011814236640930176
2012-09-02T06:04:34.000000Z.CET2.HHZ,1,0.99596184,0.0040381550788879395
2012-09-02T06:04:34.000000Z.CUC.HHZ,1,0.99709344,0.0029065608978271484
2012-09-02T06:04:34.000000Z.MMN.HHZ,1,0.98801684,0.011983156204223633
2012-09-02T06:04:34.000000Z.MTSN.HHZ,1,0.31227478,0.6877252161502838
2012-09-02T06:04:34.000000Z.SALB.HHZ,1,0.9914772,0.00852280855178833
2012-09-02T06:04:34.000000Z.SCHR.EHZ,0,0.0073121516,0.007312151603400707
2012-09-02T11:25:10.000000Z.CET2.HHZ,1,0.9947996,0.005200386047363281
2012-09-02T11:25:10.000000Z.CUC.HHZ,1,0.9978224,0.002177596092224121
2012-09-02T11:25:10.000000Z.MMN.HHZ,0,0.005581635,0.005581635050475597
2012-09-02T11:25:10.000000Z.SALB.HHZ,1,0.99507433,0.004925668239593506
2012-09-02T20:36:06.000000Z.CET2.HHZ,1,0.9969644,0.003035604953765869
2012-09-02T20:36:06.000000Z.CUC.HHZ,1,0.99494654,0.005053460597991943
2012-09-02T20:36:06.000000Z.MCEL.HHZ,1,0.1638371,0.8361628949642181
2012-09-02T20:36:06.000000Z.MMN.HHZ,0,0.0033833634,0.003383363364264369
2012-09-02T20:36:06.000000Z.MTSN.HHZ,0,0.018887721,0.018887721002101898
2012-09-02T20:36:06.000000Z.SALB.HHZ,1,0.9959372,0.004062771797180176
2012-09-03T04:07:30.000001Z.CET2.HHZ,1,0.9971878,0.002812206745147705
2012-09-03T04:07:30.000001Z.CUC.HHZ,1,0.9967096,0.003290414810180664
2012-09-03T04:07:30.000001Z.MGR.HHZ,1,0.98892295,0.011077046394348145
2012-09-03T04:07:30.000001Z.MMN.HHZ,0,0.0023219923,0.002321992302313447
2012-09-03T04:07:30.000001Z.ORI.HHZ,1,0.9981345,0.0018655061721801758
2012-09-03T04:07:30.000001Z.SALB.HHZ,1,0.99153495,0.008465051651000977
2012-09-03T08:04:54.000000Z.CET2.HHZ,1,0.99569064,0.004309356212615967
2012-09-03T08:04:54.000000Z.CUC.HHZ,1,0.99624544,0.003754556179046631
2012-09-03T08:04:54.000000Z.MMN.HHZ,0,0.0074311225,0.007431122474372387
2012-09-03T08:04:54.000000Z.MTSN.HHZ,0,0.20119345,0.2011934518814087
2012-09-03T08:04:54.000000Z.SALB.HHZ,1,0.9954899,0.004510104656219482
2012-09-04T03:47:47.000000Z.CUC.HHZ,1,0.9970733,0.0029267072677612305
2012-09-04T03:47:47.000000Z.MMN.HHZ,0,0.0034124737,0.003412473713979125
2012-09-04T03:47:47.000000Z.ORI.HHZ,1,0.99850696,0.0014930367469787598
2012-09-04T03:47:47.000000Z.PIPA.HHZ,0,0.98802894,0.9880289435386658
2012-09-04T03:47:47.000000Z.SALB.HHZ,1,0.99179614,0.008203864097595215
2012-09-04T13:18:21.999999Z.BULG.HHZ,0,0.0014741578,0.0014741577906534076
2012-09-04T13:18:21.999999Z.CET2.HHZ,1,0.9966815,0.003318488597869873
2012-09-04T13:18:21.999999Z.CUC.HHZ,1,0.996104,0.003895998001098633
2012-09-04T13:18:21.999999Z.MMN.HHZ,0,0.005031576,0.0050315759144723415
2012-09-04T13:18:21.999999Z.MTSN.HHZ,0,0.8805926,0.8805925846099854
2012-09-04T13:18:21.999999Z.SALB.HHZ,1,0.9901038,0.00989621877670288
2012-09-04T20:51:14.000001Z.CET2.HHZ,1,0.99735284,0.0026471614837646484
2012-09-04T20:51:14.000001Z.CUC.HHZ,1,0.9971214,0.0028786063194274902
2012-09-04T20:51:14.000001Z.MMN.HHZ,0,0.0026730238,0.002673023846000433
2012-09-04T20:51:14.000001Z.MTSN.HHZ,1,0.9221869,0.07781308889389038
2012-09-04T20:51:14.000001Z.SALB.HHZ,1,0.9948283,0.005171716213226318
2012-09-05T00:46:31.000000Z.CUC.HHZ,1,0.99644107,0.003558933734893799
2012-09-05T00:46:31.000000Z.MMN.HHZ,0,0.0033201897,0.0033201896585524082
2012-09-05T00:46:31.000000Z.ORI.HHZ,1,0.99724054,0.0027594566345214844
2012-09-05T00:46:31.000000Z.SALB.HHZ,1,0.99233514,0.007664859294891357
2012-09-05T00:46:31.000000Z.SIRI.HHZ,1,0.91039985,0.08960014581680298
2012-09-05T14:54:02.000000Z.CET2.HHZ,1,0.9951776,0.004822373390197754
2012-09-05T14:54:02.000000Z.CUC.HHZ,1,0.9931103,0.006889700889587402
2012-09-05T14:54:02.000000Z.MMN.HHZ,0,0.003101821,0.003101821057498455
2012-09-05T14:54:02.000000Z.SALB.HHZ,1,0.9882881,0.01171189546585083
2012-09-05T21:13:16.000000Z.CET2.HHZ,1,0.99394554,0.0060544610023498535
2012-09-05T21:13:16.000000Z.CUC.HHZ,1,0.99704045,0.0029595494270324707
2012-09-05T21:13:16.000000Z.MMN.HHZ,0,0.005439819,0.0054398188367486
2012-09-05T21:13:16.000000Z.ORI.HHZ,1,0.99268407,0.007315933704376221
2012-09-05T21:13:16.000000Z.SALB.HHZ,1,0.9947089,0.005291104316711426
2012-09-05T23:31:02.000000Z.CET2.HHZ,1,0.99724114,0.0027588605880737305
2012-09-05T23:31:02.000000Z.CUC.HHZ,1,0.9931044,0.006895601749420166
2012-09-05T23:31:02.000000Z.MMN.HHZ,0,0.00518813,0.0051881298422813416
2012-09-05T23:31:02.000000Z.MTSN.HHZ,1,0.98523617,0.014763832092285156
2012-09-05T23:31:02.000000Z.ORI.HHZ,1,0.9974953,0.002504706382751465
2012-09-05T23:31:02.000000Z.SALB.HHZ,1,0.99396837,0.006031632423400879
2012-09-06T06:14:03.000000Z.CET2.HHZ,1,0.9955575,0.0044425129890441895
2012-09-06T06:14:03.000000Z.CUC.HHZ,1,0.7410095,0.2589905261993408
2012-09-06T06:14:03.000000Z.MMN.HHZ,0,0.008284304,0.008284304291009903
2012-09-06T06:14:03.000000Z.SALB.HHZ,1,0.9934841,0.006515920162200928
2012-09-06T06:42:56.000000Z.CUC.HHZ,1,0.993666,0.0063340067863464355
2012-09-06T06:42:56.000000Z.MMN.HHZ,0,0.18070212,0.1807021200656891
2012-09-06T06:42:56.000000Z.SALB.HHZ,1,0.99472445,0.005275547504425049
2012-09-06T06:42:56.000000Z.SIRI.HHZ,1,0.8524316,0.14756840467453003
2012-09-07T01:02:42.000000Z.CUC.HHZ,1,0.99739045,0.002609550952911377
2012-09-07T01:02:42.000000Z.MMN.HHZ,0,0.0065482142,0.006548214238137007
2012-09-07T01:02:42.000000Z.SALB.HHZ,1,0.9921061,0.007893919944763184
2012-09-07T12:40:33.000000Z.BULG.HHZ,1,0.9989064,0.0010936260223388672
2012-09-07T12:40:33.000000Z.CAR1.HHZ,1,0.9965029,0.0034971237182617188
2012-09-07T12:40:33.000000Z.CET2.HHZ,1,0.9974064,0.0025935769081115723
2012-09-07T12:40:33.000000Z.CMPR.HHZ,1,0.9990114,0.000988602638244629
2012-09-07T12:40:33.000000Z.CUC.HHZ,1,0.99895096,0.001049041748046875
2012-09-07T12:40:33.000000Z.JOPP.HHZ,0,0.0007423225,0.0007423224742524326
2012-09-07T12:40:33.000000Z.CEL.HHZ,1,0.99790984,0.002090156078338623
2012-09-07T12:40:33.000000Z.MGR.HHZ,1,0.9971534,0.0028465986251831055
2012-09-07T12:40:33.000000Z.MMN.HHZ,0,0.0020419892,0.0020419892389327288
2012-09-07T12:40:33.000000Z.MTSN.HHZ,1,0.89378184,0.10621815919876099
2012-09-07T12:40:33.000000Z.ORI.HHZ,1,0.9984427,0.0015572905540466309
2012-09-07T12:40:33.000000Z.SALB.HHZ,1,0.99779785,0.002202153205871582
2012-09-07T12:40:33.000000Z.SIRI.HHZ,1,0.9959519,0.00404810905456543
2012-09-07T12:40:33.000000Z.SLCN.HHZ,1,0.9983412,0.001658797264099121
2012-09-07T12:40:33.000000Z.TIP.HHZ,1,0.26149085,0.7385091483592987
2012-09-07T15:09:51.000000Z.CET2.HHZ,1,0.9970196,0.0029804110527038574
2012-09-07T15:09:51.000000Z.CMPR.HHZ,0,0.40396127,0.40396127104759216
2012-09-07T15:09:51.000000Z.CUC.HHZ,1,0.9963881,0.003611922264099121
2012-09-07T15:09:51.000000Z.MCEL.HHZ,1,0.9762288,0.023771226406097412
2012-09-07T15:09:51.000000Z.MMN.HHZ,0,0.0039765774,0.003976577427238226
2012-09-07T15:09:51.000000Z.SALB.HHZ,1,0.99470985,0.0052901506423950195
2012-09-08T12:36:36.000000Z.CET2.HHZ,1,0.9970138,0.0029861927032470703
2012-09-08T12:36:36.000000Z.CUC.HHZ,1,0.9964541,0.0035458803176879883
2012-09-08T12:36:36.000000Z.MCEL.HHZ,1,0.9817171,0.01828289031982422
2012-09-08T12:36:36.000000Z.MMN.HHZ,0,0.004438746,0.00443874578922987
2012-09-08T12:36:36.000000Z.MTSN.HHZ,0,0.012339569,0.012339568696916103
2012-09-08T12:36:36.000000Z.SALB.HHZ,1,0.99536395,0.004636049270629883
2012-09-08T12:36:36.000000Z.SIRI.HHZ,1,0.9482759,0.05172407627105713
2012-09-08T13:19:29.000000Z.CET2.HHZ,1,0.99397224,0.0060277581214904785
2012-09-08T13:19:29.000000Z.CUC.HHZ,1,0.99549687,0.004503130912780762
2012-09-08T13:19:29.000000Z.MMN.HHZ,0,0.013229468,0.013229467906057835
2012-09-08T13:19:29.000000Z.MTSN.HHZ,0,0.0023237716,0.00232377159409225
2012-09-08T13:19:29.000000Z.SALB.HHZ,1,0.9947305,0.005269527435302734
2012-09-09T14:16:09.000000Z.CET2.HHZ,1,0.9962136,0.0037863850593566895
2012-09-09T14:16:09.000000Z.CUC.HHZ,1,0.99690044,0.0030995607376098633
2012-09-09T14:16:09.000000Z.MGR.HHZ,1,0.9908353,0.009164690971374512
2012-09-09T14:16:09.000000Z.MMN.HHZ,0,0.0060653794,0.006065379362553358
2012-09-09T14:16:09.000000Z.SALB.HHZ,1,0.9920324,0.007967591285705566
2012-09-09T14:16:09.000000Z.SIRI.HHZ,0,0.013131167,0.013131166808307171
2012-09-10T03:26:13.000000Z.CET2.HHZ,1,0.99662244,0.003377556800842285
2012-09-10T03:26:13.000000Z.CUC.HHZ,1,0.9966576,0.0033423900604248047
2012-09-10T03:26:13.000000Z.MMN.HHZ,1,0.99570847,0.004291534423828125
2012-09-10T03:26:13.000000Z.MTSN.HHZ,0,0.003426794,0.0034267939627170563
2012-09-10T03:26:13.000000Z.ORI.HHZ,1,0.99678767,0.0032123327255249023
2012-09-10T03:26:13.000000Z.SALB.HHZ,1,0.9926519,0.007348120212554932
2012-09-10T04:19:10.000000Z.CET2.HHZ,1,0.99699855,0.0030014514923095703
2012-09-10T04:19:10.000000Z.CUC.HHZ,1,0.99675375,0.0032462477684020996
2012-09-10T04:19:10.000000Z.CEL.HHZ,0,0.0025085828,0.002508582780137658
2012-09-10T04:19:10.000000Z.MMN.HHZ,0,0.005617841,0.005617841146886349
2012-09-10T04:19:10.000000Z.MTSN.HHZ,1,0.94339883,0.05660116672515869
2012-09-10T04:19:10.000000Z.SALB.HHZ,1,0.99489754,0.0051024556159973145
2012-09-10T04:19:10.000000Z.SIRI.HHZ,0,0.9250474,0.9250473976135254
2012-09-11T16:15:18.000000Z.CET2.HHZ,1,0.9977958,0.0022041797637939453
2012-09-11T16:15:18.000000Z.CUC.HHZ,1,0.9961182,0.00388181209564209
2012-09-11T16:15:18.000000Z.MMN.HHZ,1,0.99334633,0.0066536664962768555
2012-09-11T16:15:18.000000Z.MTSN.HHZ,0,0.14174877,0.14174877107143402
2012-09-11T16:15:18.000000Z.ORI.HHZ,1,0.98468024,0.015319764614105225
2012-09-11T16:15:18.000000Z.SALB.HHZ,1,0.9923764,0.007623612880706787
2012-09-12T05:09:43.000000Z.CET2.HHZ,1,0.9967062,0.0032938122749328613
2012-09-12T05:09:43.000000Z.CUC.HHZ,1,0.9954465,0.004553496837615967
2012-09-12T05:09:43.000000Z.MMN.HHZ,1,0.9962213,0.003778696060180664
2012-09-12T05:09:43.000000Z.MTSN.HHZ,0,0.010843292,0.010843291878700256
